Unconnected pairs,CN,JI,PA,AA,RA
"(100, 119)",22.999999999999996,0.07407407407407407,441,1.0826810188109333,0.10017050298380221
"(100, 120)",13.199999999999998,0.0,49,0.0,0.0
"(100, 121)",28.599999999999998,0.14285714285714285,1911,2.920166553140173,0.28372705970821105
"(100, 124)",13.199999999999998,0.0,784,0.0,0.0
"(100, 125)",26.199999999999996,0.1111111111111111,1519,1.927755416240439,0.12933422058422056
"(100, 126)",21.4,0.03125,833,0.47023211022894273,0.029230769230769234
"(100, 127)",26.199999999999996,0.11428571428571428,1421,1.9931789157096649,0.14832776083135854
"(101, 128)",20.599999999999998,0.011363636363636364,1960,0.21714724095162588,0.01
"(101, 129)",23.799999999999997,0.07462686567164178,1127,1.2220351522471624,0.08688492063492062
"(101, 130)",22.999999999999996,0.05,1715,0.9365327209159097,0.057141734052111405
"(101, 133)",13.199999999999998,0.0,294,0.0,0.0
"(101, 134)",23.799999999999997,0.08771929824561403,637,1.3279270806207637,0.11711965552617509
"(101, 137)",22.999999999999996,0.06557377049180328,784,0.9442743109647855,0.05864448423770458
"(101, 138)",21.4,0.02857142857142857,1127,0.4901056613610233,0.03564102564102564
"(101, 139)",26.999999999999996,0.15517241379310345,882,2.4341596879866367,0.2248419963210474
"(101, 140)",20.599999999999998,0.012658227848101266,1519,0.21714724095162588,0.01
"(101, 141)",25.4,0.1076923076923077,1127,1.6999660024482846,0.11715214399536433
"(101, 142)",27.799999999999997,0.14285714285714285,1519,2.512633883527153,0.19715262965622737
"(101, 143)",24.599999999999998,0.1,833,1.5268607515823491,0.1218178266534321
"(101, 144)",21.4,0.03125,833,0.47023211022894273,0.029230769230769234
"(101, 145)",13.199999999999998,0.0,98,0.0,0.0
"(101, 146)",26.199999999999996,0.11764705882352941,1323,1.927755416240439,0.12933422058422056
"(101, 147)",21.4,0.023255813953488372,1911,0.47023211022894273,0.029230769230769234
"(101, 148)",13.199999999999998,0.0,245,0.0,0.0
"(101, 149)",23.799999999999997,0.05102040816326531,2646,1.2368620908466397,0.0896780902713106
"(101, 150)",26.199999999999996,0.1,1911,1.98060135636152,0.14437476937836707
"(101, 151)",21.4,0.02857142857142857,1127,0.43623657376574076,0.020416666666666666
"(101, 152)",9.899999999999999,0.0,147,0.0,0.0
"(101, 153)",21.4,0.022727272727272728,2009,0.48188100820332924,0.031695331695331695
"(101, 155)",20.599999999999998,0.014705882352941176,980,0.2729584204093974,0.02564102564102564
"(101, 156)",13.199999999999998,0.0,1078,0.0,0.0
"(101, 157)",9.899999999999999,0.0,196,0.0,0.0
"(101, 158)",31.799999999999997,0.16129032258064516,2891,3.7768229195801903,0.29001450915603794
"(101, 159)",22.999999999999996,0.07272727272727272,490,1.1374388177614747,0.12351351741875821
"(101, 160)",13.199999999999998,0.0,49,0.0,0.0
"(101, 161)",22.999999999999996,0.05263157894736842,1519,0.9365327209159097,0.057141734052111405
"(101, 162)",26.999999999999996,0.15254237288135594,931,2.4794358609609497,0.24834132112440596
"(101, 163)",20.599999999999998,0.016666666666666666,588,0.21714724095162588,0.01
"(101, 165)",13.199999999999998,0.0,49,0.0,0.0
"(101, 167)",20.599999999999998,0.010752688172043012,2205,0.21714724095162588,0.01
"(101, 169)",13.199999999999998,0.0,1127,0.0,0.0
"(101, 172)",20.599999999999998,0.011363636363636364,1960,0.21714724095162588,0.01
"(101, 173)",13.199999999999998,0.0,1176,0.0,0.0
"(101, 175)",22.199999999999996,0.046875,882,0.7238905061574238,0.04869047619047619
"(101, 176)",13.199999999999998,0.0,1176,0.0,0.0
"(101, 177)",21.4,0.029850746268656716,980,0.5031469084543002,0.040303030303030306
"(101, 180)",13.199999999999998,0.0,245,0.0,0.0
"(101, 181)",13.199999999999998,0.0,294,0.0,0.0
"(101, 183)",31.0,0.1891891891891892,1911,3.883243406907726,0.4128227026596591
"(101, 184)",20.599999999999998,0.014285714285714285,1078,0.21714724095162588,0.01
"(101, 185)",21.4,0.03225806451612903,735,0.4623933027614563,0.02694915254237288
"(101, 186)",21.4,0.03333333333333333,637,0.5002961471501688,0.036725067385444746
"(101, 188)",24.599999999999998,0.11320754716981132,490,1.67061353422432,0.1737623706702654
"(101, 189)",22.199999999999996,0.03896103896103896,1519,0.7848065427726575,0.06573721747447653
"(101, 190)",26.199999999999996,0.11764705882352941,1323,1.927755416240439,0.12933422058422056
"(101, 191)",20.599999999999998,0.0136986301369863,1225,0.21714724095162588,0.01
"(101, 192)",31.0,0.15555555555555556,2695,3.457658681694481,0.2487135687171664
"(101, 193)",26.199999999999996,0.11594202898550725,1372,1.927755416240439,0.12933422058422056
"(101, 195)",27.799999999999997,0.11764705882352941,2254,2.5291827004036778,0.19527390380691323
"(101, 196)",28.599999999999998,0.13253012048192772,2205,2.7396983239353303,0.20334302334662102
"(101, 198)",13.199999999999998,0.0,686,0.0,0.0
"(101, 102)",13.199999999999998,0.0,931,0.0,0.0
"(101, 103)",26.999999999999996,0.14285714285714285,1127,2.3600244324883852,0.20385039389064477
"(101, 104)",27.799999999999997,0.1694915254237288,980,2.709650021390135,0.25682919866505094
"(101, 111)",30.199999999999996,0.16883116883116883,2009,3.2759234614600468,0.25000511886053434
"(101, 112)",21.4,0.02666666666666667,1372,0.47095998156581453,0.029284591194968554
"(101, 113)",20.599999999999998,0.01639344262295082,637,0.2518706487516997,0.018867924528301886
"(101, 114)",24.599999999999998,0.06896551724137931,2156,1.4133949386254567,0.08742421992781763
"(101, 115)",13.199999999999998,0.0,343,0.0,0.0
"(101, 116)",24.599999999999998,0.09523809523809523,980,1.5645620270142624,0.1318658346791339
"(101, 117)",22.199999999999996,0.05084745762711865,637,0.7430702647675534,0.0534344621301143
"(101, 118)",29.4,0.15384615384615385,2009,3.024480213964125,0.23908420256535395
"(101, 119)",22.999999999999996,0.07407407407407407,441,1.0826810188109333,0.10017050298380221
"(101, 120)",13.199999999999998,0.0,49,0.0,0.0
"(101, 121)",27.799999999999997,0.1282051282051282,1911,2.517736948758327,0.2003937263748778
"(101, 124)",13.199999999999998,0.0,784,0.0,0.0
"(101, 125)",26.199999999999996,0.1111111111111111,1519,1.927755416240439,0.12933422058422056
"(101, 126)",21.4,0.03125,833,0.47023211022894273,0.029230769230769234
"(101, 127)",26.199999999999996,0.11428571428571428,1421,1.9931789157096649,0.14832776083135854
"(102, 103)",13.199999999999998,0.0,437,0.0,0.0
"(102, 104)",9.899999999999999,0.0,380,0.0,0.0
"(102, 105)",13.199999999999998,0.0,912,0.0,0.0
"(102, 106)",13.199999999999998,0.0,741,0.0,0.0
"(102, 107)",13.199999999999998,0.0,722,0.0,0.0
"(102, 108)",13.199999999999998,0.0,1140,0.0,0.0
"(102, 109)",13.199999999999998,0.0,627,0.0,0.0
"(102, 110)",13.199999999999998,0.0,817,0.0,0.0
"(102, 111)",13.199999999999998,0.0,779,0.0,0.0
"(102, 112)",13.199999999999998,0.0,532,0.0,0.0
"(102, 113)",13.199999999999998,0.0,247,0.0,0.0
"(102, 114)",13.199999999999998,0.0,836,0.0,0.0
"(102, 115)",21.4,0.08333333333333333,133,0.5337823416956798,0.04722222222222222
"(102, 116)",13.199999999999998,0.0,380,0.0,0.0
"(102, 117)",13.199999999999998,0.0,247,0.0,0.0
"(102, 118)",13.199999999999998,0.0,779,0.0,0.0
"(102, 119)",13.199999999999998,0.0,171,0.0,0.0
"(102, 120)",9.899999999999999,0.0,19,0.0,0.0
"(102, 121)",13.199999999999998,0.0,741,0.0,0.0
"(102, 122)",13.199999999999998,0.0,1045,0.0,0.0
"(102, 123)",13.199999999999998,0.0,760,0.0,0.0
"(102, 124)",26.999999999999996,0.34615384615384615,304,2.616435472589492,0.29159723133824794
"(102, 125)",13.199999999999998,0.0,589,0.0,0.0
"(102, 126)",23.799999999999997,0.16129032258064516,323,1.3390150493511181,0.11960237829803047
"(102, 127)",13.199999999999998,0.0,551,0.0,0.0
"(102, 129)",13.199999999999998,0.0,437,0.0,0.0
"(102, 130)",13.199999999999998,0.0,665,0.0,0.0
"(102, 131)",13.199999999999998,0.0,1064,0.0,0.0
"(102, 132)",13.199999999999998,0.0,1425,0.0,0.0
"(102, 133)",21.4,0.08695652173913043,114,0.5862127641625355,0.06767676767676768
"(102, 134)",13.199999999999998,0.0,247,0.0,0.0
"(102, 135)",20.599999999999998,0.014492753623188406,969,0.29120667621996243,0.03225806451612903
"(102, 136)",26.999999999999996,0.08181818181818182,1900,2.5172099495300686,0.2548214623044144
"(102, 137)",13.199999999999998,0.0,304,0.0,0.0
"(102, 139)",20.599999999999998,0.027777777777777776,342,0.29120667621996243,0.03225806451612903
"(102, 141)",13.199999999999998,0.0,437,0.0,0.0
"(102, 142)",13.199999999999998,0.0,589,0.0,0.0
"(102, 143)",13.199999999999998,0.0,323,0.0,0.0
"(102, 144)",22.999999999999996,0.125,323,1.0763177383372553,0.09738015607580824
"(102, 145)",21.4,0.10526315789473684,38,0.581626299917664,0.06570048309178744
"(102, 146)",13.199999999999998,0.0,513,0.0,0.0
"(102, 148)",20.599999999999998,0.043478260869565216,95,0.31066746727980593,0.04
"(102, 149)",34.199999999999996,0.32727272727272727,1026,5.321776072586044,0.6199495956557705
"(102, 150)",13.199999999999998,0.0,741,0.0,0.0
"(102, 151)",13.199999999999998,0.0,437,0.0,0.0
"(102, 152)",13.199999999999998,0.0,57,0.0,0.0
"(102, 153)",28.599999999999998,0.22448979591836735,779,3.1639562884753203,0.34733279304457426
"(102, 154)",13.199999999999998,0.0,817,0.0,0.0
"(102, 155)",29.4,0.4444444444444444,380,3.5325134673294096,0.4080142171911566
"(102, 157)",13.199999999999998,0.0,76,0.0,0.0
"(102, 158)",13.199999999999998,0.0,1121,0.0,0.0
"(102, 159)",13.199999999999998,0.0,190,0.0,0.0
"(102, 160)",13.199999999999998,0.0,19,0.0,0.0
"(102, 161)",13.199999999999998,0.0,589,0.0,0.0
"(102, 162)",20.599999999999998,0.02702702702702703,361,0.29120667621996243,0.03225806451612903
"(102, 163)",23.799999999999997,0.19230769230769232,228,1.3807146093858456,0.1356280193236715
"(102, 164)",13.199999999999998,0.0,1007,0.0,0.0
"(102, 165)",9.899999999999999,0.0,19,0.0,0.0
"(102, 166)",13.199999999999998,0.0,266,0.0,0.0
"(102, 168)",13.199999999999998,0.0,1406,0.0,0.0
"(102, 170)",13.199999999999998,0.0,912,0.0,0.0
"(102, 171)",13.199999999999998,0.0,855,0.0,0.0
"(102, 174)",20.599999999999998,0.014285714285714285,988,0.2729584204093974,0.02564102564102564
"(102, 175)",13.199999999999998,0.0,342,0.0,0.0
"(102, 177)",13.199999999999998,0.0,380,0.0,0.0
"(102, 178)",21.4,0.03571428571428571,741,0.6101356651237635,0.07573632538569425
"(102, 179)",20.599999999999998,0.015625,874,0.29120667621996243,0.03225806451612903
"(102, 180)",13.199999999999998,0.0,95,0.0,0.0
"(102, 181)",13.199999999999998,0.0,114,0.0,0.0
"(102, 182)",13.199999999999998,0.0,475,0.0,0.0
"(102, 183)",13.199999999999998,0.0,741,0.0,0.0
"(102, 184)",28.599999999999998,0.36666666666666664,418,3.157715969670669,0.34090975456381467
"(102, 185)",13.199999999999998,0.0,285,0.0,0.0
"(102, 186)",13.199999999999998,0.0,247,0.0,0.0
"(102, 187)",13.199999999999998,0.0,342,0.0,0.0
"(102, 188)",13.199999999999998,0.0,190,0.0,0.0
"(102, 190)",13.199999999999998,0.0,513,0.0,0.0
"(102, 191)",31.799999999999997,0.5172413793103449,475,4.369260114334318,0.49132640724997356
"(102, 192)",21.4,0.027777777777777776,1045,0.5857430111259416,0.06666666666666667
"(102, 193)",13.199999999999998,0.0,532,0.0,0.0
"(102, 194)",20.599999999999998,0.013513513513513514,1064,0.2611892565642242,0.021739130434782608
"(102, 195)",13.199999999999998,0.0,874,0.0,0.0
"(102, 196)",20.599999999999998,0.015873015873015872,855,0.2611892565642242,0.021739130434782608
"(102, 197)",20.599999999999998,0.018518518518518517,684,0.2611892565642242,0.021739130434782608
"(102, 198)",24.599999999999998,0.2222222222222222,266,1.7309553030801426,0.18911930363543267
"(103, 105)",26.999999999999996,0.14516129032258066,1104,2.4091805376394255,0.22263266941954696
"(103, 106)",22.999999999999996,0.06896551724137931,897,1.0083230015997937,0.07669180808715692
"(103, 107)",24.599999999999998,0.10909090909090909,874,1.6391054066684978,0.16117456670784658
"(103, 109)",23.799999999999997,0.09803921568627451,759,1.253569063409624,0.0936409606295298
"(103, 110)",23.799999999999997,0.08196721311475409,989,1.2710203126136568,0.09891403030937915
"(103, 111)",24.599999999999998,0.10344827586206896,943,1.5258732538190405,0.12022874792723143
"(103, 113)",25.4,0.2413793103448276,299,1.9522014496960574,0.19748177750548251
"(103, 115)",13.199999999999998,0.0,161,0.0,0.0
"(103, 116)",21.4,0.04878048780487805,460,0.5263525973693234,0.04684684684684685
"(103, 117)",21.4,0.058823529411764705,299,0.5263525973693234,0.04684684684684685
"(103, 118)",22.199999999999996,0.04918032786885246,943,0.7715986591791538,0.06379599938921973
"(103, 119)",13.199999999999998,0.0,207,0.0,0.0
"(103, 120)",9.899999999999999,0.0,23,0.0,0.0
"(103, 121)",22.199999999999996,0.05084745762711865,897,0.7715986591791538,0.06379599938921973
"(103, 122)",25.4,0.09859154929577464,1265,1.8123723633589142,0.14979122329183528
"(103, 123)",22.999999999999996,0.06779661016949153,920,1.0083230015997937,0.07669180808715692
"(103, 124)",13.199999999999998,0.0,368,0.0,0.0
"(103, 125)",23.799999999999997,0.10204081632653061,713,1.2508704581504495,0.09267353477879794
"(103, 126)",13.199999999999998,0.0,391,0.0,0.0
"(103, 127)",27.799999999999997,0.23809523809523808,667,2.717815087696747,0.2568265643233562
"(103, 128)",13.199999999999998,0.0,920,0.0,0.0
"(103, 129)",20.599999999999998,0.022222222222222223,529,0.2473379469500514,0.017543859649122806
"(103, 130)",26.199999999999996,0.16,805,2.2458037467543734,0.2314561364798415
"(103, 131)",27.799999999999997,0.14492753623188406,1288,2.624281802424831,0.22657766661791748
"(103, 132)",29.4,0.13953488372093023,1725,3.168593953748253,0.27860428488773
"(103, 133)",13.199999999999998,0.0,138,0.0,0.0
"(103, 134)",21.4,0.058823529411764705,299,0.5422202661832005,0.05143191116306253
"(103, 135)",25.4,0.1044776119402985,1173,1.8132405787968573,0.15034594147244168
"(103, 136)",30.199999999999996,0.11818181818181818,2300,3.4859867709276124,0.3194577833505708
"(103, 137)",22.999999999999996,0.11428571428571428,368,1.0785263356092887,0.10225753785075818
"(103, 138)",20.599999999999998,0.022222222222222223,529,0.2729584204093974,0.02564102564102564
"(103, 139)",13.199999999999998,0.0,414,0.0,0.0
"(103, 140)",13.199999999999998,0.0,713,0.0,0.0
"(103, 141)",24.599999999999998,0.15,529,1.6230533937528826,0.1521938298923134
"(103, 142)",25.4,0.14893617021276595,713,1.8205749817153158,0.15217917569083791
"(103, 143)",13.199999999999998,0.0,391,0.0,0.0
"(103, 144)",13.199999999999998,0.0,391,0.0,0.0
"(103, 145)",13.199999999999998,0.0,46,0.0,0.0
"(103, 146)",23.799999999999997,0.1111111111111111,621,1.2508704581504495,0.09267353477879794
"(103, 147)",13.199999999999998,0.0,897,0.0,0.0
"(103, 148)",13.199999999999998,0.0,115,0.0,0.0
"(103, 149)",22.999999999999996,0.0547945205479452,1242,1.0881371070019952,0.1027139624451138
"(103, 151)",23.799999999999997,0.12195121951219512,529,1.3880684413385864,0.1386634807687439
"(103, 152)",9.899999999999999,0.0,69,0.0,0.0
"(103, 153)",21.4,0.03225806451612903,943,0.5263525973693234,0.04684684684684685
"(103, 155)",20.599999999999998,0.023809523809523808,460,0.2729584204093974,0.02564102564102564
"(103, 156)",13.199999999999998,0.0,506,0.0,0.0
"(103, 157)",9.899999999999999,0.0,92,0.0,0.0
"(103, 158)",31.799999999999997,0.22388059701492538,1357,4.156960018160293,0.4160596808145372
"(103, 159)",22.999999999999996,0.13793103448275862,230,1.1949574557823355,0.14491017203262774
"(103, 160)",13.199999999999998,0.0,23,0.0,0.0
"(103, 162)",13.199999999999998,0.0,437,0.0,0.0
"(103, 163)",13.199999999999998,0.0,276,0.0,0.0
"(103, 165)",13.199999999999998,0.0,23,0.0,0.0
"(103, 166)",22.999999999999996,0.12121212121212122,322,1.0267809759376845,0.08224736364271248
"(103, 167)",13.199999999999998,0.0,1035,0.0,0.0
"(103, 169)",13.199999999999998,0.0,529,0.0,0.0
"(103, 170)",27.799999999999997,0.16393442622950818,1104,2.5956687043035402,0.21581755470969544
"(103, 172)",13.199999999999998,0.0,920,0.0,0.0
"(103, 173)",13.199999999999998,0.0,552,0.0,0.0
"(103, 174)",26.199999999999996,0.11940298507462686,1196,2.177887863837638,0.20777404730350707
"(103, 175)",13.199999999999998,0.0,414,0.0,0.0
"(103, 176)",13.199999999999998,0.0,552,0.0,0.0
"(103, 177)",20.599999999999998,0.023809523809523808,460,0.2473379469500514,0.017543859649122806
"(103, 179)",23.799999999999997,0.078125,1058,1.3152506780299285,0.11515334654869538
"(103, 180)",13.199999999999998,0.0,115,0.0,0.0
"(103, 181)",13.199999999999998,0.0,138,0.0,0.0
"(103, 182)",24.599999999999998,0.14285714285714285,575,1.6182163484504046,0.15106906646059517
"(103, 183)",20.599999999999998,0.01639344262295082,897,0.26425736993644544,0.022727272727272728
"(103, 184)",13.199999999999998,0.0,506,0.0,0.0
"(103, 185)",22.199999999999996,0.08571428571428572,345,0.7655424291692792,0.060134037832521324
"(103, 186)",22.999999999999996,0.125,299,1.1306937258251843,0.11843368135212322
"(103, 187)",22.999999999999996,0.10810810810810811,414,1.0267809759376845,0.08224736364271248
"(103, 188)",20.599999999999998,0.03125,230,0.30692767643013485,0.038461538461538464
"(103, 189)",13.199999999999998,0.0,713,0.0,0.0
"(103, 190)",23.799999999999997,0.1111111111111111,621,1.2508704581504495,0.09267353477879794
"(103, 191)",13.199999999999998,0.0,575,0.0,0.0
"(103, 192)",31.0,0.21875,1265,3.800257574610925,0.36093147568633205
"(103, 193)",23.799999999999997,0.10869565217391304,644,1.2508704581504495,0.09267353477879794
"(103, 194)",27.799999999999997,0.14492753623188406,1288,2.6697881896179236,0.24323065798551435
"(103, 195)",29.4,0.21052631578947367,1058,3.2961283544963327,0.32311785561464756
"(103, 196)",28.599999999999998,0.19298245614035087,1035,3.0403385566980528,0.30019573995059634
"(103, 197)",23.799999999999997,0.09259259259259259,828,1.2616524145969512,0.09566862902748988
"(103, 198)",13.199999999999998,0.0,322,0.0,0.0
"(104, 106)",26.999999999999996,0.18,780,2.530453325854316,0.27446204890659687
"(104, 109)",24.599999999999998,0.1276595744680851,660,1.541548346149616,0.12384093089417446
"(104, 110)",25.4,0.125,860,1.804245657163479,0.14606315311639667
"(104, 111)",22.199999999999996,0.05172413793103448,820,0.7392751412639528,0.052402402402402404
"(104, 112)",21.4,0.043478260869565216,560,0.6527371895991351,0.09347826086956522
"(104, 113)",13.199999999999998,0.0,260,0.0,0.0
"(104, 114)",21.4,0.03225806451612903,880,0.6527371895991351,0.09347826086956522
"(104, 115)",13.199999999999998,0.0,140,0.0,0.0
"(104, 116)",21.4,0.05263157894736842,400,0.5469964740182423,0.05518018018018018
"(104, 117)",20.599999999999998,0.03125,260,0.23233849357411737,0.013513513513513514
"(104, 118)",20.599999999999998,0.016666666666666666,820,0.23233849357411737,0.013513513513513514
"(104, 119)",20.599999999999998,0.03571428571428571,180,0.31465798044412485,0.041666666666666664
"(104, 120)",13.199999999999998,0.0,20,0.0,0.0
"(104, 121)",20.599999999999998,0.017241379310344827,780,0.23233849357411737,0.013513513513513514
"(104, 122)",25.4,0.10294117647058823,1100,1.804245657163479,0.14606315311639667
"(104, 123)",26.999999999999996,0.17647058823529413,800,2.530453325854316,0.27446204890659687
"(104, 124)",13.199999999999998,0.0,320,0.0,0.0
"(104, 125)",22.199999999999996,0.0625,620,0.7392751412639528,0.052402402402402404
"(104, 126)",13.199999999999998,0.0,340,0.0,0.0
"(104, 127)",20.599999999999998,0.020833333333333332,580,0.26269731101386307,0.022222222222222223
"(104, 128)",13.199999999999998,0.0,800,0.0,0.0
"(104, 129)",13.199999999999998,0.0,460,0.0,0.0
"(104, 130)",13.199999999999998,0.0,700,0.0,0.0
"(104, 131)",27.799999999999997,0.15151515151515152,1120,2.709650021390135,0.25682919866505094
"(104, 132)",28.599999999999998,0.13095238095238096,1500,3.006624225763505,0.2913119572857406
"(104, 133)",9.899999999999999,0.0,120,0.0,0.0
"(104, 134)",21.4,0.06451612903225806,260,0.7489524623473767,0.14166666666666666
"(104, 135)",26.999999999999996,0.14516129032258066,1020,2.5531981195108555,0.2877298197830633
"(104, 136)",26.199999999999996,0.07142857142857142,2000,2.271470779675685,0.253322889960821
"(104, 137)",21.4,0.058823529411764705,320,0.5392661700042523,0.05197505197505198
"(104, 138)",13.199999999999998,0.0,460,0.0,0.0
"(104, 139)",20.599999999999998,0.02702702702702703,360,0.31465798044412485,0.041666666666666664
"(104, 140)",13.199999999999998,0.0,620,0.0,0.0
"(104, 141)",20.599999999999998,0.023809523809523808,460,0.26269731101386307,0.022222222222222223
"(104, 142)",21.4,0.04081632653061224,620,0.49503580458798047,0.03573573573573574
"(104, 143)",13.199999999999998,0.0,340,0.0,0.0
"(104, 144)",13.199999999999998,0.0,340,0.0,0.0
"(104, 145)",9.899999999999999,0.0,40,0.0,0.0
"(104, 146)",22.199999999999996,0.06818181818181818,540,0.7392751412639528,0.052402402402402404
"(104, 147)",13.199999999999998,0.0,780,0.0,0.0
"(104, 148)",13.199999999999998,0.0,100,0.0,0.0
"(104, 149)",13.199999999999998,0.0,1080,0.0,0.0
"(104, 150)",22.199999999999996,0.05357142857142857,780,0.9202835760181891,0.11728778467908903
"(104, 151)",13.199999999999998,0.0,460,0.0,0.0
"(104, 152)",9.899999999999999,0.0,60,0.0,0.0
"(104, 153)",20.599999999999998,0.016666666666666666,820,0.23233849357411737,0.013513513513513514
"(104, 155)",13.199999999999998,0.0,400,0.0,0.0
"(104, 156)",9.899999999999999,0.0,440,0.0,0.0
"(104, 157)",9.899999999999999,0.0,80,0.0,0.0
"(104, 158)",22.999999999999996,0.05333333333333334,1180,1.0695098674371692,0.09800679800679801
"(104, 160)",9.899999999999999,0.0,20,0.0,0.0
"(104, 161)",21.4,0.04081632653061224,620,0.6527371895991351,0.09347826086956522
"(104, 162)",20.599999999999998,0.02631578947368421,380,0.2749075777424936,0.02631578947368421
"(104, 163)",13.199999999999998,0.0,240,0.0,0.0
"(104, 164)",23.799999999999997,0.07352941176470588,1060,1.42284067950149,0.15478778467908902
"(104, 165)",9.899999999999999,0.0,20,0.0,0.0
"(104, 166)",22.999999999999996,0.13333333333333333,280,1.0267809759376845,0.08224736364271248
"(104, 167)",13.199999999999998,0.0,900,0.0,0.0
"(104, 169)",9.899999999999999,0.0,460,0.0,0.0
"(104, 170)",24.599999999999998,0.0967741935483871,960,1.5341871548261763,0.12133466523001406
"(104, 172)",13.199999999999998,0.0,800,0.0,0.0
"(104, 173)",9.899999999999999,0.0,480,0.0,0.0
"(104, 174)",24.599999999999998,0.09090909090909091,1040,1.6367026817197232,0.15647604311397414
"(104, 175)",13.199999999999998,0.0,360,0.0,0.0
"(104, 176)",13.199999999999998,0.0,480,0.0,0.0
"(104, 177)",13.199999999999998,0.0,400,0.0,0.0
"(104, 178)",22.999999999999996,0.07272727272727272,780,1.089032478806156,0.10478778467908902
"(104, 179)",26.199999999999996,0.13793103448275862,920,2.1631340030238757,0.20396913602237957
"(104, 180)",9.899999999999999,0.0,100,0.0,0.0
"(104, 181)",13.199999999999998,0.0,120,0.0,0.0
"(104, 182)",24.599999999999998,0.15384615384615385,500,1.7764349750877044,0.21758715422508526
"(104, 183)",22.199999999999996,0.05357142857142857,780,0.9889049797046996,0.15062111801242237
"(104, 184)",13.199999999999998,0.0,440,0.0,0.0
"(104, 185)",13.199999999999998,0.0,300,0.0,0.0
"(104, 186)",13.199999999999998,0.0,260,0.0,0.0
"(104, 187)",23.799999999999997,0.15151515151515152,360,1.3016885536801779,0.1085631531163967
"(104, 188)",21.4,0.07142857142857142,200,0.5818352541726284,0.06477732793522267
"(104, 189)",13.199999999999998,0.0,620,0.0,0.0
"(104, 190)",22.199999999999996,0.06818181818181818,540,0.7392751412639528,0.052402402402402404
"(104, 191)",13.199999999999998,0.0,500,0.0,0.0
"(104, 192)",22.199999999999996,0.041666666666666664,1100,0.7392751412639528,0.052402402402402404
"(104, 193)",22.199999999999996,0.06666666666666667,560,0.7392751412639528,0.052402402402402404
"(104, 194)",22.999999999999996,0.05555555555555555,1120,1.0024419834764724,0.07482303732303731
"(104, 195)",22.199999999999996,0.047619047619047616,920,0.9341793618964231,0.13732303732303733
"(104, 196)",20.599999999999998,0.015625,900,0.267546386419054,0.023809523809523808
"(104, 197)",22.199999999999996,0.05660377358490566,720,0.7701034899023551,0.0613095238095238
"(104, 198)",13.199999999999998,0.0,280,0.0,0.0
"(105, 128)",20.599999999999998,0.011494252873563218,1920,0.21714724095162588,0.01
"(105, 129)",23.799999999999997,0.07575757575757576,1104,1.2220351522471624,0.08688492063492062
"(105, 130)",22.999999999999996,0.05063291139240506,1680,0.9365327209159097,0.057141734052111405
"(105, 133)",13.199999999999998,0.0,288,0.0,0.0
"(105, 134)",25.4,0.12962962962962962,624,1.982208332959997,0.2114179011402102
"(105, 137)",22.999999999999996,0.06666666666666667,768,0.9442743109647855,0.05864448423770458
"(105, 138)",21.4,0.028985507246376812,1104,0.4901056613610233,0.03564102564102564
"(105, 139)",28.599999999999998,0.2,864,3.08844094032587,0.3191402419350825
"(105, 140)",20.599999999999998,0.01282051282051282,1488,0.21714724095162588,0.01
"(105, 141)",23.799999999999997,0.07575757575757576,1104,1.1661836607526048,0.06992992177314211
"(105, 142)",25.4,0.09722222222222222,1488,1.6503928030784216,0.10231135981495752
"(105, 143)",24.599999999999998,0.1016949152542373,816,1.5268607515823491,0.1218178266534321
"(105, 144)",21.4,0.031746031746031744,816,0.47023211022894273,0.029230769230769234
"(105, 145)",13.199999999999998,0.0,96,0.0,0.0
"(105, 146)",24.599999999999998,0.08695652173913043,1296,1.393973074544759,0.08211199836199837
"(105, 147)",21.4,0.023529411764705882,1872,0.47023211022894273,0.029230769230769234
"(105, 148)",13.199999999999998,0.0,240,0.0,0.0
"(105, 149)",23.799999999999997,0.05154639175257732,2592,1.2368620908466397,0.0896780902713106
"(105, 150)",26.199999999999996,0.10126582278481013,1872,1.98060135636152,0.14437476937836707
"(105, 151)",21.4,0.028985507246376812,1104,0.43623657376574076,0.020416666666666666
"(105, 152)",9.899999999999999,0.0,144,0.0,0.0
"(105, 153)",21.4,0.022988505747126436,1968,0.48188100820332924,0.031695331695331695
"(105, 155)",20.599999999999998,0.014925373134328358,960,0.2729584204093974,0.02564102564102564
"(105, 156)",13.199999999999998,0.0,1056,0.0,0.0
"(105, 157)",9.899999999999999,0.0,192,0.0,0.0
"(105, 158)",30.199999999999996,0.13829787234042554,2832,3.24304057788451,0.2427922869338157
"(105, 159)",22.199999999999996,0.05454545454545454,480,0.8333890406492067,0.08655699567962778
"(105, 160)",13.199999999999998,0.0,48,0.0,0.0
"(105, 161)",22.999999999999996,0.05333333333333334,1488,0.9365327209159097,0.057141734052111405
"(105, 162)",26.999999999999996,0.15517241379310345,912,2.473082876594865,0.24541734451621877
"(105, 163)",20.599999999999998,0.01694915254237288,576,0.21714724095162588,0.01
"(105, 165)",13.199999999999998,0.0,48,0.0,0.0
"(105, 166)",26.999999999999996,0.16981132075471697,672,2.2472503330514004,0.16748484151674495
"(105, 167)",20.599999999999998,0.010869565217391304,2160,0.21714724095162588,0.01
"(105, 169)",13.199999999999998,0.0,1104,0.0,0.0
"(105, 171)",35.0,0.25675675675675674,2160,4.874483211476652,0.39930710472740855
